time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.pulse,.position,.velocity,.torque
2020/05/26/02:05:14.138980,1398,1590426314,82331895,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-18341, 19850, -17638, 13797, -5839, -86517, 20780)","(-15.9604, -17.2735, -15.3486, 12.0062, 5.0811, -85.4385, -30.9553)","(-12355.2, 13228.8, -11856.0, 9360.0, -3993.6, 3120.0, 13852.8)","(-0.001643, -0.002123, -0.001396, 0.005246, -0.001805, 0.002101, 0.002476)"
2020/05/26/02:05:14.197084,1399,1590426314,138824939,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-18981, 20541, -18253, 14277, -6041, -86356, 21505)","(-16.5173, -17.8748, -15.8838, 12.4239, 5.2569, -85.2795, -32.0353)","(-10044.0, 10912.0, -9796.0, 7862.4, -3120.0, 2745.6, 11856.0)","(-0.001414, -0.0022, -0.001221, 0.005194, -0.00191, 0.002084, 0.002281)"
2020/05/26/02:05:14.253537,1400,1590426314,196851968,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-19502, 21104, -18753, 14667, -6206, -86225, 22097)","(-16.9707, -18.3647, -16.3189, 12.7632, 5.4004, -85.1502, -32.9172)","(-8361.6, 8860.8, -7936.0, 5990.4, -2604.0, 1996.8, 9235.2)","(-0.001491, -0.002246, -0.001425, 0.005468, -0.001831, 0.002302, 0.002134)"
2020/05/26/02:05:14.310665,1401,1590426314,253485918,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-19927, 21563, -19161, 14985, -6340, -86116, 22575)","(-17.3405, -18.7642, -16.6739, 13.04, 5.517, -85.0425, -33.6293)","(-6489.6, 7238.4, -6489.6, 4992.0, -2121.6, 1996.8, 7363.2)","(-0.001366, -0.002348, -0.001355, 0.005295, -0.001965, 0.001999, 0.00213)"
2020/05/26/02:05:14.370299,1402,1590426314,310565948,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20263, 21927, -19485, 15239, -6448, -86030, 22956)","(-17.6329, -19.0809, -16.9559, 13.261, 5.611, -84.9576, -34.1969)","(-5241.6, 5241.6, -4742.4, 3868.8, -1612.0, 1372.8, 5740.8)","(-0.001273, -0.002334, -0.0014, 0.005275, -0.002052, 0.002057, 0.001897)"
2020/05/26/02:05:14.430613,1403,1590426314,370341062,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20508, 22193, -19721, 15423, -6526, -85972, 23237)","(-17.8461, -19.3124, -17.1612, 13.4211, 5.6789, -84.9003, -34.6155)","(-3244.8, 3369.6, -2995.2, 2356.0, -1123.2, 873.6, 3619.2)","(-0.00126, -0.002427, -0.001264, 0.005518, -0.002097, 0.002349, 0.001634)"
2020/05/26/02:05:14.488023,1404,1590426314,430423021,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20648, 22344, -19855, 15525, -6569, -85938, 23388)","(-17.9679, -19.4438, -17.2779, 13.5099, 5.7163, -84.8667, -34.8404)","(-1622.4, 1612.0, -1372.8, 992.0, -374.4, 374.4, 1747.2)","(-0.001169, -0.002409, -0.00126, 0.005829, -0.002336, 0.002592, 0.001748)"
2020/05/26/02:05:14.547857,1405,1590426314,487958908,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20702, 22401, -19906, 15564, -6585, -85922, 23448)","(-18.0149, -19.4934, -17.3222, 13.5438, 5.7302, -84.8509, -34.9298)","(-372.0, 499.2, -499.2, 374.4, -124.8, 249.6, 499.2)","(-0.001457, -0.002128, -0.001414, 0.005899, -0.002338, 0.002538, 0.001723)"
2020/05/26/02:05:14.606227,1406,1590426314,547851085,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20713, 22411, -19915, 15571, -6588, -85916, 23457)","(-18.0245, -19.5021, -17.3301, 13.5499, 5.7329, -84.845, -34.9432)","(-124.8, 124.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.001561, -0.001752, -0.00162, 0.006039, -0.002186, 0.002677, 0.001843)"
2020/05/26/02:05:14.663521,1407,1590426314,605992078,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20715, 22413, -19916, 15572, -6589, -85915, 23459)","(-18.0262, -19.5038, -17.3309, 13.5508, 5.7337, -84.844, -34.9462)","(0.0, 0.0, 0.0, 124.8, 0.0, 0.0, 0.0)","(-0.001496, -0.001729, -0.001548, 0.005971, -0.002031, 0.002708, 0.001767)"
2020/05/26/02:05:14.721642,1408,1590426314,663475036,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20715, 22414, -19917, 15573, -6589, -85914, 23460)","(-18.0262, -19.5047, -17.3318, 13.5516, 5.7337, -84.843, -34.9476)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.001384, -0.001815, -0.001428, 0.005918, -0.001908, 0.002704, 0.001692)"
2020/05/26/02:05:14.779281,1409,1590426314,721452951,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20715, 22414, -19917, 15574, -6589, -85913, 23460)","(-18.0262, -19.5047, -17.3318, 13.5525, 5.7337, -84.8421, -34.9476)","(0.0, 0.0, 0.0, 0.0, 0.0, 124.8, 0.0)","(-0.001292, -0.001976, -0.001353, 0.005843, -0.001751, 0.002683, 0.001613)"
2020/05/26/02:05:14.837394,1410,1590426314,779202938,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20715, 22414, -19917, 15574, -6589, -85913, 23460)","(-18.0262, -19.5047, -17.3318, 13.5525, 5.7337, -84.8421, -34.9476)","(0.0, 0.0, 0.0, 0.0, 0.0, 124.8, 0.0)","(-0.001196, -0.002173, -0.001262, 0.005775, -0.001634, 0.002658, 0.001526)"
2020/05/26/02:05:14.894951,1411,1590426314,837218046,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20715, 22414, -19917, 15574, -6589, -85912, 23460)","(-18.0262, -19.5047, -17.3318, 13.5525, 5.7337, -84.8411, -34.9476)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.001097, -0.002366, -0.001176, 0.005681, -0.001512, 0.002642, 0.001449)"
2020/05/26/02:05:14.952864,1412,1590426314,894743919,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20715, 22414, -19917, 15574, -6589, -85912, 23460)","(-18.0262, -19.5047, -17.3318, 13.5525, 5.7337, -84.8411, -34.9476)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.001017, -0.002563, -0.00109, 0.005584, -0.00139, 0.0026, 0.001368)"
2020/05/26/02:05:15.010639,1413,1590426314,952780008,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20715, 22414, -19917, 15574, -6589, -85912, 23460)","(-18.0262, -19.5047, -17.3318, 13.5525, 5.7337, -84.8411, -34.9476)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000908, -0.002742, -0.001008, 0.005503, -0.001283, 0.002549, 0.001288)"
2020/05/26/02:05:15.069785,1414,1590426315,10468006,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20715, 22414, -19917, 15574, -6589, -85911, 23460)","(-18.0262, -19.5047, -17.3318, 13.5525, 5.7337, -84.8401, -34.9476)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000818, -0.002903, -0.000927, 0.005411, -0.001184, 0.002505, 0.001207)"
2020/05/26/02:05:15.129134,1415,1590426315,69648027,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20715, 22414, -19917, 15574, -6589, -85911, 23460)","(-18.0262, -19.5047, -17.3318, 13.5525, 5.7337, -84.8401, -34.9476)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000734, -0.003073, -0.000847, 0.00532, -0.001102, 0.002449, 0.001126)"
2020/05/26/02:05:15.186798,1416,1590426315,129113912,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20715, 22414, -19917, 15574, -6589, -85911, 23460)","(-18.0262, -19.5047, -17.3318, 13.5525, 5.7337, -84.8401, -34.9476)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.00065, -0.0032, -0.000775, 0.005231, -0.001032, 0.002389, 0.001047)"
2020/05/26/02:05:15.245531,1417,1590426315,186527967,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20715, 22414, -19917, 15574, -6589, -85911, 23460)","(-18.0262, -19.5047, -17.3318, 13.5525, 5.7337, -84.8401, -34.9476)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000578, -0.003304, -0.000707, 0.005149, -0.00097, 0.002333, 0.00097)"
2020/05/26/02:05:15.301988,1418,1590426315,245498895,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20715, 22414, -19917, 15574, -6588, -85911, 23460)","(-18.0262, -19.5047, -17.3318, 13.5525, 5.7329, -84.8401, -34.9476)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000507, -0.003409, -0.000646, 0.005064, -0.000912, 0.002271, 0.000891)"
2020/05/26/02:05:15.362685,1419,1590426315,301954984,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20715, 22413, -19917, 15574, -6588, -85911, 23460)","(-18.0262, -19.5038, -17.3318, 13.5525, 5.7329, -84.8401, -34.9476)","(124.8, 0.0, 0.0, -124.0, 0.0, 0.0, 0.0)","(-0.000485, -0.003488, -0.000593, 0.005015, -0.000884, 0.002208, 0.000819)"
2020/05/26/02:05:15.420940,1420,1590426315,362653970,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20715, 22413, -19917, 15574, -6588, -85911, 23460)","(-18.0262, -19.5038, -17.3318, 13.5525, 5.7329, -84.8401, -34.9476)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000371, -0.003545, -0.000546, 0.004906, -0.000828, 0.002144, 0.000744)"
2020/05/26/02:05:15.476158,1421,1590426315,420680046,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20715, 22413, -19916, 15574, -6588, -85911, 23460)","(-18.0262, -19.5038, -17.3309, 13.5525, 5.7329, -84.8401, -34.9476)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000328, -0.003599, -0.00053, 0.004832, -0.000799, 0.00208, 0.000669)"
2020/05/26/02:05:15.533603,1422,1590426315,476016044,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20715, 22413, -19916, 15574, -6588, -85910, 23460)","(-18.0262, -19.5038, -17.3309, 13.5525, 5.7329, -84.8391, -34.9476)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000278, -0.003363, -0.000442, 0.00449, -0.000834, 0.002198, 0.000624)"
2020/05/26/02:05:15.591240,1423,1590426315,533559083,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20715, 22415, -19916, 15571, -6589, -85897, 23460)","(-18.0262, -19.5056, -17.3309, 13.5499, 5.7337, -84.8263, -34.9476)","(0.0, 0.0, 0.0, -248.0, 0.0, 1248.0, 0.0)","(-0.000224, -0.001328, -0.000235, 0.001483, -0.001702, 0.002072, 0.000701)"
2020/05/26/02:05:15.646592,1424,1590426315,591063022,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20715, 22453, -19916, 15492, -6601, -85785, 23460)","(-18.0262, -19.5386, -17.3309, 13.4812, 5.7442, -84.7157, -34.9476)","(0.0, 1372.8, 0.0, -2620.8, -620.0, 2745.6, 0.0)","(-0.000122, -0.001675, 0.000548, 0.000937, -0.002921, 0.002466, 0.001182)"
2020/05/26/02:05:15.703089,1425,1590426315,646608114,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20714, 22536, -19910, 15284, -6644, -85556, 23462)","(-18.0254, -19.6109, -17.3257, 13.3002, 5.7816, -84.4895, -34.9506)","(0.0, 1872.0, 249.6, -4742.4, -992.0, 5616.0, 124.8)","(-2e-06, -0.001738, 0.001366, 0.001034, -0.002369, 0.002264, 0.00232)"
2020/05/26/02:05:15.758534,1426,1590426315,703140974,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20714, 22663, -19893, 14945, -6710, -85163, 23511)","(-18.0254, -19.7214, -17.3109, 13.0052, 5.839, -84.1014, -35.0236)","(0.0, 2745.6, 499.2, -7238.4, -1355.2, 8860.8, 873.6)","(0.000204, -0.001976, 0.001126, 0.001156, -0.002244, 0.002576, 0.00185)"
2020/05/26/02:05:15.813158,1427,1590426315,758439064,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20714, 22842, -19871, 14472, -6803, -84601, 23563)","(-18.0254, -19.8772, -17.2918, 12.5935, 5.9199, -83.5464, -35.1011)","(0.0, 3744.0, 499.2, -9609.6, -1872.0, 11606.4, 873.6)","(0.000532, -0.001799, 0.001065, 0.00117, -0.00205, 0.002814, 0.001953)"
2020/05/26/02:05:15.868671,1428,1590426315,812993049,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20713, 23066, -19846, 13889, -6916, -83905, 23622)","(-18.0245, -20.0721, -17.27, 12.0862, 6.0183, -82.8591, -35.189)","(0.0, 4368.0, 499.2, -11606.4, -2371.2, 13728.0, 998.4)","(0.000986, -0.002033, 0.001183, 0.001174, -0.001926, 0.003005, 0.001949)"
2020/05/26/02:05:15.923549,1429,1590426315,868597030,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20712, 23332, -19817, 13198, -7049, -83078, 23690)","(-18.0236, -20.3036, -17.2448, 11.4849, 6.134, -82.0424, -35.2903)","(0.0, 5366.4, 624.0, -13728.0, -2620.8, 16099.2, 1248.0)","(0.001532, -0.001933, 0.001128, 0.001213, -0.00211, 0.003094, 0.002076)"
2020/05/26/02:05:15.979273,1430,1590426315,923367023,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20709, 23650, -19783, 12376, -7209, -82098, 23770)","(-18.021, -20.5803, -17.2152, 10.7696, 6.2733, -81.0746, -35.4094)","(124.0, 6115.2, 624.0, -16224.0, -3244.8, 19468.8, 1622.4)","(0.001874, -0.001899, 0.001212, 0.000929, -0.00186, 0.003445, 0.00209)"
2020/05/26/02:05:16.034234,1431,1590426315,979077100,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20703, 24028, -19741, 11391, -7400, -80921, 23868)","(-18.0158, -20.9092, -17.1787, 9.9124, 6.4395, -79.9123, -35.5554)","(124.8, 7113.6, 873.6, -19344.0, -3744.0, 23212.8, 1872.0)","(0.001849, -0.001915, 0.001108, 0.00097, -0.002023, 0.003546, 0.002063)"
2020/05/26/02:05:16.089883,1432,1590426316,34146070,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20696, 24475, -19692, 10227, -7627, -79527, 23984)","(-18.0097, -21.2982, -17.136, 8.8995, 6.637, -78.5357, -35.7282)","(124.8, 8486.4, 868.0, -22072.0, -4368.0, 26332.8, 1996.8)","(0.001736, -0.00206, 0.001103, 0.001071, -0.001776, 0.003714, 0.002086)"
2020/05/26/02:05:16.144406,1433,1590426316,89821100,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20690, 24955, -19640, 8970, -7872, -78017, 24108)","(-18.0045, -21.7159, -17.0908, 7.8057, 6.8502, -77.0445, -35.913)","(124.8, 9052.0, 998.4, -23212.8, -4492.8, 27955.2, 1996.8)","(0.001593, -0.001985, 0.001099, 0.000892, -0.001819, 0.003749, 0.002202)"
2020/05/26/02:05:16.199377,1434,1590426316,144409894,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20686, 25460, -19585, 7657, -8126, -76449, 24233)","(-18.001, -22.1554, -17.0429, 6.6631, 7.0712, -75.496, -36.0992)","(124.8, 9235.2, 998.4, -24211.2, -4588.0, 29328.0, 2745.6)","(0.001604, -0.002028, 0.001101, 0.001057, -0.001827, 0.003507, 0.002167)"
2020/05/26/02:05:16.254208,1435,1590426316,199274063,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20682, 25973, -19529, 6322, -8385, -74853, 24367)","(-17.9975, -22.6018, -16.9942, 5.5014, 7.2966, -73.9199, -36.2988)","(0.0, 9235.2, 992.0, -24086.4, -4712.0, 28828.8, 2371.2)","(0.001613, -0.002339, 0.001108, 0.001471, -0.001807, 0.003913, 0.002254)"
2020/05/26/02:05:16.309876,1436,1590426316,254060983,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20677, 26487, -19473, 4984, -8646, -73246, 24500)","(-17.9932, -23.049, -16.9454, 4.337, 7.5237, -72.3329, -36.4969)","(0.0, 9548.0, 1116.0, -24460.8, -4742.4, 28579.2, 2371.2)","(0.001559, -0.002384, 0.001083, 0.001483, -0.001897, 0.004158, 0.002285)"
2020/05/26/02:05:16.365497,1437,1590426316,309792995,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20673, 27002, -19416, 3648, -8906, -71641, 24632)","(-17.9897, -23.4972, -16.8958, 3.1745, 7.75, -70.748, -36.6935)","(124.0, 9360.0, 998.4, -24056.0, -4617.6, 29078.4, 2620.8)","(0.001446, -0.001958, 0.000918, 0.000694, -0.001914, 0.003343, 0.002032)"
2020/05/26/02:05:16.420305,1438,1590426316,365356922,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20669, 27516, -19361, 2310, -9165, -70046, 24765)","(-17.9862, -23.9445, -16.848, 2.0101, 7.9754, -69.1728, -36.8917)","(124.8, 9424.0, 1123.2, -24336.0, -4742.4, 29702.4, 2371.2)","(0.001593, -0.002223, 0.000997, 0.001203, -0.00191, 0.003422, 0.002134)"
2020/05/26/02:05:16.475893,1439,1590426316,420140981,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20664, 28039, -19304, 951, -9429, -68426, 24897)","(-17.9819, -24.3996, -16.7984, 0.8275, 8.2051, -67.573, -37.0883)","(124.0, 9424.0, 998.4, -24211.2, -4617.6, 29203.2, 2246.4)","(0.001695, -0.002194, 0.001115, 0.001592, -0.002004, 0.003899, 0.002252)"
2020/05/26/02:05:16.532942,1440,1590426316,475756883,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20659, 28561, -19246, -407, -9693, -66799, 25028)","(-17.9775, -24.8539, -16.7479, -0.3541, 8.4348, -65.9663, -37.2835)","(0.0, 9235.2, 992.0, -24336.0, -4617.6, 29078.4, 2496.0)","(0.001672, -0.002638, 0.00092, 0.001543, -0.001871, 0.003861, 0.002144)"
2020/05/26/02:05:16.589253,1441,1590426316,532898902,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20655, 29082, -19190, -1763, -9958, -65171, 25162)","(-17.974, -25.3072, -16.6992, -1.5341, 8.6654, -64.3586, -37.4831)","(0.0, 9360.0, 998.4, -24460.8, -4742.4, 28579.2, 2246.4)","(0.001666, -0.002259, 0.000831, 0.001479, -0.001687, 0.003992, 0.002314)"
2020/05/26/02:05:16.646754,1442,1590426316,589200019,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20649, 29615, -19132, -3144, -10226, -63513, 25301)","(-17.9688, -25.771, -16.6487, -2.7359, 8.8987, -62.7213, -37.6901)","(0.0, 9110.4, 998.4, -23961.6, -4712.0, 29328.0, 2496.0)","(0.001629, -0.001894, 0.000884, 0.000696, -0.001697, 0.003339, 0.002101)"
2020/05/26/02:05:16.702714,1443,1590426316,646469116,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20645, 30139, -19075, -4505, -10489, -61892, 25433)","(-17.9653, -26.227, -16.5991, -3.9202, 9.1275, -61.1205, -37.8868)","(124.8, 9300.0, 998.4, -23808.0, -4742.4, 29577.6, 2371.2)","(0.001663, -0.002021, 0.00094, 0.000698, -0.001761, 0.003498, 0.00221)"
2020/05/26/02:05:16.757914,1444,1590426316,702642917,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20640, 30662, -19018, -5868, -10753, -60268, 25568)","(-17.961, -26.6822, -16.5495, -5.1063, 9.3573, -59.5167, -38.0879)","(124.0, 9360.0, 992.0, -24460.8, -4867.2, 28828.8, 2870.4)","(0.001684, -0.002416, 0.001001, 0.001596, -0.001941, 0.004237, 0.002003)"
2020/05/26/02:05:16.813168,1445,1590426316,757745981,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20635, 31186, -18960, -7230, -11019, -58632, 25705)","(-17.9566, -27.1381, -16.499, -6.2915, 9.5887, -57.9011, -38.292)","(124.0, 9360.0, 998.4, -24585.6, -4742.4, 29078.4, 2496.0)","(0.001659, -0.002359, 0.000877, 0.001522, -0.001982, 0.004034, 0.001914)"
2020/05/26/02:05:16.870299,1446,1590426316,813023090,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20630, 31709, -18903, -8588, -11283, -57003, 25835)","(-17.9523, -27.5933, -16.4494, -7.4733, 9.8185, -56.2924, -38.4856)","(124.8, 9235.2, 998.4, -24211.2, -4617.6, 28953.6, 2496.0)","(0.001543, -0.002268, 0.000718, 0.000968, -0.001961, 0.003739, 0.001949)"
2020/05/26/02:05:16.926063,1447,1590426316,870240926,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20626, 32234, -18847, -9955, -11550, -55363, 25971)","(-17.9488, -28.0501, -16.4007, -8.6628, 10.0508, -54.6729, -38.6882)","(124.8, 9110.4, 1123.2, -23712.0, -4617.6, 28704.0, 2496.0)","(0.001602, -0.002176, 0.000806, 0.000756, -0.001803, 0.003413, 0.0018)"
2020/05/26/02:05:16.983385,1448,1590426316,926044940,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20621, 32732, -18793, -11255, -11803, -53812, 26102)","(-17.9444, -28.4835, -16.3537, -9.7941, 10.271, -53.1412, -38.8834)","(124.8, 8611.2, 873.6, -22089.6, -4368.0, 27456.0, 2121.6)","(0.001593, -0.002237, 0.000958, 0.001127, -0.001611, 0.003644, 0.001661)"
2020/05/26/02:05:17.040088,1449,1590426316,983197927,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20616, 33191, -18742, -12451, -12035, -52375, 26217)","(-17.9401, -28.8829, -16.3093, -10.8349, 10.4729, -51.7221, -39.0547)","(0.0, 7612.8, 873.6, -19968.0, -3868.8, 24086.4, 1872.0)","(0.001573, -0.002556, 0.000947, 0.001533, -0.001848, 0.003613, 0.001704)"
2020/05/26/02:05:17.095917,1450,1590426317,39889097,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20612, 33597, -18697, -13508, -12241, -51097, 26321)","(-17.9366, -29.2362, -16.2702, -11.7547, 10.6521, -50.46, -39.2096)","(124.8, 6614.4, 748.8, -17097.6, -3369.6, 20342.4, 1622.4)","(0.001462, -0.002647, 0.000806, 0.001502, -0.001961, 0.003208, 0.001617)"
2020/05/26/02:05:17.152078,1451,1590426317,95817089,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20610, 33933, -18661, -14380, -12410, -50058, 26408)","(-17.9349, -29.5286, -16.2388, -12.5135, 10.7992, -49.434, -39.3392)","(124.8, 5616.0, 624.0, -14102.4, -2745.6, 16598.4, 1497.6)","(0.001418, -0.002461, 0.0008, 0.001092, -0.001749, 0.003021, 0.001441)"
2020/05/26/02:05:17.207653,1452,1590426317,152024984,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20607, 34215, -18630, -15111, -12551, -49191, 26478)","(-17.9322, -29.774, -16.2119, -13.1496, 10.9219, -48.5778, -39.4435)","(124.8, 4492.8, 499.2, -11980.8, -2246.4, 14352.0, 1123.2)","(0.001432, -0.002411, 0.00085, 0.001137, -0.001974, 0.003065, 0.001476)"
2020/05/26/02:05:17.262534,1453,1590426317,207479953,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20605, 34452, -18605, -15728, -12670, -48452, 26536)","(-17.9305, -29.9802, -16.1901, -13.6865, 11.0254, -47.848, -39.5299)","(124.8, 3619.2, 374.4, -10108.8, -1872.0, 11980.8, 998.4)","(0.001437, -0.00235, 0.00092, 0.00152, -0.002037, 0.002826, 0.001516)"
2020/05/26/02:05:17.323381,1454,1590426317,262495994,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20603, 34642, -18584, -16222, -12767, -47854, 26584)","(-17.9288, -30.1456, -16.1718, -14.1164, 11.1098, -47.2575, -39.6014)","(0.0, 2995.2, 249.6, -7737.6, -1488.0, 9110.4, 873.6)","(0.001416, -0.002454, 0.000902, 0.001256, -0.002167, 0.002457, 0.001561)"
2020/05/26/02:05:17.383153,1455,1590426317,323198080,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-20602, 34785, -18568, -16597, -12840, -47405, 26620)","(-17.9279, -30.27, -16.1579, -14.4427, 11.1734, -46.8141, -39.655)","(124.0, 1872.0, 124.8, -4867.2, -868.0, 5990.4, 499.2)","(0.001371, -0.002321, 0.000886, 0.001213, -0.002324, 0.002405, 0.001632)"
