time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2020/05/26/02:03:51.662135,41204,1590426231,661987513,robotiq_ft_frame_id,-23.3600006104,239.830001831,12.5100002289,5.15999984741,1.01800000668,1.42299997807
2020/05/26/02:03:51.678536,41205,1590426231,678306056,robotiq_ft_frame_id,-23.3899993896,239.800003052,12.5200004578,5.15799999237,1.01900005341,1.42200005054
2020/05/26/02:03:51.694849,41206,1590426231,694623612,robotiq_ft_frame_id,-23.3899993896,239.839996338,12.4499998093,5.15799999237,1.02100002766,1.42299997807
2020/05/26/02:03:51.707094,41207,1590426231,706864056,robotiq_ft_frame_id,-23.3099994659,239.850006104,12.5,5.15999984741,1.01900005341,1.42299997807
2020/05/26/02:03:51.723390,41208,1590426231,723172378,robotiq_ft_frame_id,-23.2700004578,239.770004272,12.6199998856,5.15799999237,1.01400005817,1.4240000248
2020/05/26/02:03:51.739722,41209,1590426231,739490002,robotiq_ft_frame_id,-23.3099994659,239.809997559,12.6199998856,5.15999984741,1.01400005817,1.42499995232
2020/05/26/02:03:51.756026,41210,1590426231,755831259,robotiq_ft_frame_id,-23.2900009155,239.839996338,12.5100002289,5.15799999237,1.01900005341,1.4240000248
2020/05/26/02:03:51.772340,41211,1590426231,772141937,robotiq_ft_frame_id,-23.2900009155,239.86000061,12.5200004578,5.15899991989,1.01699995995,1.42499995232
2020/05/26/02:03:51.788817,41212,1590426231,788532234,robotiq_ft_frame_id,-23.3099994659,239.86000061,12.4899997711,5.16200017929,1.01699995995,1.4240000248
2020/05/26/02:03:51.805157,41213,1590426231,804933832,robotiq_ft_frame_id,-23.3299999237,239.830001831,12.470000267,5.16200017929,1.01699995995,1.42200005054
2020/05/26/02:03:51.821554,41214,1590426231,821324866,robotiq_ft_frame_id,-23.3099994659,239.809997559,12.6099996567,5.15500020981,1.01600003242,1.4240000248
2020/05/26/02:03:51.837852,41215,1590426231,837681456,robotiq_ft_frame_id,-23.2299995422,239.729995728,12.7700004578,5.15399980545,1.01499998569,1.42999994755
2020/05/26/02:03:51.854257,41216,1590426231,854078615,robotiq_ft_frame_id,-23.2600002289,239.779998779,12.5699996948,5.15999984741,1.01600003242,1.42599999905
2020/05/26/02:03:51.870613,41217,1590426231,870408558,robotiq_ft_frame_id,-23.3099994659,239.789993286,12.529999733,5.15899991989,1.01600003242,1.42200005054
2020/05/26/02:03:51.882888,41218,1590426231,882652456,robotiq_ft_frame_id,-23.2900009155,239.789993286,12.5500001907,5.15799999237,1.01699995995,1.42200005054
2020/05/26/02:03:51.899191,41219,1590426231,899010072,robotiq_ft_frame_id,-23.2900009155,239.820007324,12.5100002289,5.15799999237,1.01900005341,1.42100000381
2020/05/26/02:03:51.915481,41220,1590426231,915299054,robotiq_ft_frame_id,-23.25,239.910003662,12.5699996948,5.15199995041,1.01499998569,1.41999995708
2020/05/26/02:03:51.931825,41221,1590426231,931601982,robotiq_ft_frame_id,-23.1299991608,240.020004272,12.7600002289,5.14300012589,1.00300002098,1.41999995708
2020/05/26/02:03:51.948189,41222,1590426231,947961059,robotiq_ft_frame_id,-23.0200004578,240.190002441,12.5799999237,5.13100004196,0.998000025749,1.41799998283
2020/05/26/02:03:51.964463,41223,1590426231,964308860,robotiq_ft_frame_id,-23.0499992371,240.36000061,12.6800003052,5.132999897,1.00899994373,1.4129999876
2020/05/26/02:03:51.980759,41224,1590426231,980598797,robotiq_ft_frame_id,-22.8299999237,239.979995728,12.970000267,5.132999897,1.0379999876,1.42700004578
2020/05/26/02:03:51.997102,41225,1590426231,996899549,robotiq_ft_frame_id,-23.0200004578,239.899993896,12.5799999237,5.16099977493,1.02699995041,1.41900002956
2020/05/26/02:03:52.013462,41226,1590426232,13263353,robotiq_ft_frame_id,-23.3400001526,239.800003052,12.4600000381,5.14900016785,1.00999999046,1.41900002956
2020/05/26/02:03:52.029724,41227,1590426232,29567419,robotiq_ft_frame_id,-23.3299999237,240.100006104,12.5799999237,5.15000009537,1.00699996948,1.41900002956
2020/05/26/02:03:52.045983,41228,1590426232,45833143,robotiq_ft_frame_id,-22.9400005341,239.979995728,12.6599998474,5.13199996948,1.01900005341,1.41499996185
2020/05/26/02:03:52.058276,41229,1590426232,58099220,robotiq_ft_frame_id,-22.7000007629,240.25,12.6300001144,5.09399986267,1.0720000267,1.41100001335
2020/05/26/02:03:52.074648,41230,1590426232,74464992,robotiq_ft_frame_id,-22.6399993896,240.529998779,12.6899995804,5.12400007248,1.06700003147,1.4129999876
2020/05/26/02:03:52.090962,41231,1590426232,90771228,robotiq_ft_frame_id,-23.1499996185,240.080001831,12.6800003052,5.11600017548,0.990000009537,1.41700005531
2020/05/26/02:03:52.107265,41232,1590426232,107077754,robotiq_ft_frame_id,-23.25,240.039993286,12.470000267,5.17100000381,1.00999999046,1.41900002956
2020/05/26/02:03:52.123601,41233,1590426232,123418727,robotiq_ft_frame_id,-22.9400005341,239.690002441,12.6300001144,5.14799976349,1.02300000191,1.41799998283
2020/05/26/02:03:52.140016,41234,1590426232,139779377,robotiq_ft_frame_id,-23.1299991608,240.059997559,12.6800003052,5.14400005341,1.01199996471,1.41999995708
2020/05/26/02:03:52.156368,41235,1590426232,156120312,robotiq_ft_frame_id,-23.2600002289,239.88999939,12.6999998093,5.11800003052,0.994000017643,1.41700005531
2020/05/26/02:03:52.172587,41236,1590426232,172452025,robotiq_ft_frame_id,-23.25,240.080001831,12.5799999237,5.14699983597,1.01699995995,1.41700005531
2020/05/26/02:03:52.189078,41237,1590426232,188880897,robotiq_ft_frame_id,-22.9899997711,240.11000061,12.5900001526,5.13800001144,1.00899994373,1.42100000381
2020/05/26/02:03:52.205528,41238,1590426232,205294501,robotiq_ft_frame_id,-23.0100002289,239.960006714,12.6000003815,5.12699985504,1.01900005341,1.41999995708
2020/05/26/02:03:52.221966,41239,1590426232,221697757,robotiq_ft_frame_id,-23.1499996185,239.850006104,12.6599998474,5.14499998093,1.01900005341,1.42499995232
2020/05/26/02:03:52.234120,41240,1590426232,233968572,robotiq_ft_frame_id,-23.2299995422,239.770004272,12.6000003815,5.15199995041,1.02600002289,1.4240000248
2020/05/26/02:03:52.250505,41241,1590426232,250335891,robotiq_ft_frame_id,-23.1399993896,239.88999939,12.4899997711,5.14599990845,1.01499998569,1.42100000381
2020/05/26/02:03:52.266918,41242,1590426232,266696531,robotiq_ft_frame_id,-23.0900001526,240.119995117,12.5500001907,5.12900018692,1.01400005817,1.41600000858
2020/05/26/02:03:52.283405,41243,1590426232,283157881,robotiq_ft_frame_id,-23.1200008392,240.25,12.6300001144,5.11800003052,1.02900004387,1.41199994087
2020/05/26/02:03:52.299702,41244,1590426232,299531209,robotiq_ft_frame_id,-23.0100002289,240.25,12.6300001144,5.13100004196,1.01999998093,1.4129999876
2020/05/26/02:03:52.316109,41245,1590426232,315912138,robotiq_ft_frame_id,-23.0799999237,240.059997559,12.6099996567,5.14300012589,1.00600004196,1.41499996185
2020/05/26/02:03:52.332391,41246,1590426232,332221287,robotiq_ft_frame_id,-23.25,239.789993286,12.5399999619,5.15999984741,1.00300002098,1.41499996185
2020/05/26/02:03:52.348830,41247,1590426232,348593140,robotiq_ft_frame_id,-23.0699996948,239.949996948,12.4799995422,5.14099979401,1.02400004864,1.41600000858
2020/05/26/02:03:52.365149,41248,1590426232,364955619,robotiq_ft_frame_id,-22.8899993896,239.830001831,12.5100002289,5.13100004196,1.01999998093,1.41499996185
2020/05/26/02:03:52.381499,41249,1590426232,381341465,robotiq_ft_frame_id,-22.9799995422,240.220001221,12.6899995804,5.132999897,1.00100004673,1.42100000381
2020/05/26/02:03:52.393782,41250,1590426232,393627879,robotiq_ft_frame_id,-23.0100002289,240.259994507,12.8500003815,5.13999986649,1.00600004196,1.41700005531
2020/05/26/02:03:52.410227,41251,1590426232,410007293,robotiq_ft_frame_id,-23.3299999237,239.970001221,12.4899997711,5.15100002289,1.02300000191,1.42200005054
2020/05/26/02:03:52.426535,41252,1590426232,426396950,robotiq_ft_frame_id,-23.2999992371,240.119995117,12.2899999619,5.16499996185,1.02900004387,1.41199994087
2020/05/26/02:03:52.442866,41253,1590426232,442698216,robotiq_ft_frame_id,-23.0599994659,239.779998779,12.3599996567,5.16499996185,1.01999998093,1.41400003433
2020/05/26/02:03:52.459199,41254,1590426232,458997744,robotiq_ft_frame_id,-23.3999996185,239.949996948,12.5699996948,5.1970000267,0.998000025749,1.41999995708
2020/05/26/02:03:52.475601,41255,1590426232,475391839,robotiq_ft_frame_id,-23.5100002289,239.759994507,12.5500001907,5.1890001297,0.994000017643,1.41999995708
2020/05/26/02:03:52.491937,41256,1590426232,491797194,robotiq_ft_frame_id,-23.2399997711,239.809997559,12.5399999619,5.17299985886,0.994000017643,1.4240000248
2020/05/26/02:03:52.508307,41257,1590426232,508155930,robotiq_ft_frame_id,-23.2800006866,239.75,12.779999733,5.17199993134,1.01499998569,1.42900002003
2020/05/26/02:03:52.524731,41258,1590426232,524516087,robotiq_ft_frame_id,-22.9799995422,239.669998169,12.5799999237,5.21199989319,0.971000015736,1.42200005054
2020/05/26/02:03:52.541186,41259,1590426232,540994583,robotiq_ft_frame_id,-23.1800003052,239.179992676,12.6000003815,5.20300006866,0.97000002861,1.42100000381
2020/05/26/02:03:52.553504,41260,1590426232,553323969,robotiq_ft_frame_id,-23.4599990845,238.880004883,12.5500001907,5.20200014114,0.995000004768,1.41799998283
2020/05/26/02:03:52.569833,41261,1590426232,569689645,robotiq_ft_frame_id,-23.1800003052,239.050003052,12.6300001144,5.15299987793,1.00199997425,1.41999995708
2020/05/26/02:03:52.586215,41262,1590426232,586046437,robotiq_ft_frame_id,-22.9799995422,239.270004272,12.7899999619,5.17899990082,1.01400005817,1.42100000381
2020/05/26/02:03:52.602582,41263,1590426232,602379502,robotiq_ft_frame_id,-23.0599994659,239.440002441,12.7299995422,5.20100021362,0.992999970913,1.42200005054
2020/05/26/02:03:52.618883,41264,1590426232,618693528,robotiq_ft_frame_id,-23.25,239.190002441,12.5500001907,5.21199989319,0.958999991417,1.4279999733
2020/05/26/02:03:52.635218,41265,1590426232,635073164,robotiq_ft_frame_id,-23.5400009155,238.940002441,12.4899997711,5.22499990463,0.981000006199,1.4240000248
2020/05/26/02:03:52.651625,41266,1590426232,651465603,robotiq_ft_frame_id,-23.3999996185,238.979995728,12.4499998093,5.1859998703,0.967000007629,1.41799998283
2020/05/26/02:03:52.668081,41267,1590426232,667843789,robotiq_ft_frame_id,-23.0599994659,239.75,12.3000001907,5.21000003815,0.992999970913,1.41999995708
2020/05/26/02:03:52.684428,41268,1590426232,684255635,robotiq_ft_frame_id,-23.1100006104,239.809997559,12.3100004196,5.20599985123,0.986000001431,1.4129999876
2020/05/26/02:03:52.700825,41269,1590426232,700655249,robotiq_ft_frame_id,-23.5499992371,239.460006714,12.8299999237,5.1779999733,0.966000020504,1.43400001526
2020/05/26/02:03:52.717250,41270,1590426232,717035964,robotiq_ft_frame_id,-23.5200004578,239.279998779,12.6700000763,5.19099998474,0.986999988556,1.43599998951
2020/05/26/02:03:52.729513,41271,1590426232,729346090,robotiq_ft_frame_id,-23.3700008392,238.429992676,12.220000267,5.21999979019,1.03999996185,1.42599999905
2020/05/26/02:03:52.745904,41272,1590426232,745735400,robotiq_ft_frame_id,-23.1000003815,238.880004883,12.3800001144,5.21000003815,0.955999970436,1.41700005531
2020/05/26/02:03:52.762320,41273,1590426232,762129824,robotiq_ft_frame_id,-23.5499992371,239.539993286,12.3599996567,5.22100019455,0.958999991417,1.41499996185
2020/05/26/02:03:52.778677,41274,1590426232,778526502,robotiq_ft_frame_id,-23.4500007629,239.130004883,12.2600002289,5.16900014877,0.999000012875,1.41700005531
2020/05/26/02:03:52.795092,41275,1590426232,794906234,robotiq_ft_frame_id,-23.6399993896,238.940002441,12.0799999237,5.17600011826,1.00300002098,1.4240000248
2020/05/26/02:03:52.811513,41276,1590426232,811290075,robotiq_ft_frame_id,-23.6399993896,238.970001221,12.4099998474,5.1810002327,0.950999975204,1.42499995232
2020/05/26/02:03:52.827874,41277,1590426232,827642250,robotiq_ft_frame_id,-23.3999996185,238.869995117,12.4300003052,5.17999982834,0.953999996185,1.42599999905
2020/05/26/02:03:52.844119,41278,1590426232,843964633,robotiq_ft_frame_id,-22.9500007629,239.25,12.5200004578,5.21899986267,0.963999986649,1.42999994755
2020/05/26/02:03:52.860463,41279,1590426232,860254045,robotiq_ft_frame_id,-23.2900009155,239.089996338,12.5200004578,5.24800014496,0.96899998188,1.41999995708
2020/05/26/02:03:52.876785,41280,1590426232,876550670,robotiq_ft_frame_id,-23.3700008392,239.0,12.279999733,5.24700021744,0.967999994755,1.42200005054
2020/05/26/02:03:52.893095,41281,1590426232,892856131,robotiq_ft_frame_id,-23.2700004578,238.729995728,12.1300001144,5.1810002327,0.96899998188,1.42299997807
2020/05/26/02:03:52.905282,41282,1590426232,905089410,robotiq_ft_frame_id,-23.4099998474,238.899993896,12.3199996948,5.17999982834,0.97000002861,1.41999995708
2020/05/26/02:03:52.921661,41283,1590426232,921438017,robotiq_ft_frame_id,-22.9899997711,239.479995728,12.2100000381,5.1970000267,0.958000004292,1.43299996853
2020/05/26/02:03:52.938051,41284,1590426232,937816976,robotiq_ft_frame_id,-23.2099990845,239.88999939,12.3000001907,5.22399997711,0.944000005722,1.4240000248
2020/05/26/02:03:52.954484,41285,1590426232,954235603,robotiq_ft_frame_id,-23.5499992371,239.300003052,12.9300003052,5.16900014877,0.903999984264,1.42599999905
2020/05/26/02:03:52.970772,41286,1590426232,970590925,robotiq_ft_frame_id,-23.3500003815,239.490005493,12.1199998856,5.24599981308,0.957000017166,1.41900002956
2020/05/26/02:03:52.987078,41287,1590426232,986878540,robotiq_ft_frame_id,-22.6800003052,238.539993286,11.9300003052,5.21500015259,0.96899998188,1.42599999905
2020/05/26/02:03:53.003442,41288,1590426233,3204540,robotiq_ft_frame_id,-23.2900009155,239.36000061,11.970000267,5.25500011444,0.972000002861,1.4129999876
2020/05/26/02:03:53.019757,41289,1590426233,19518593,robotiq_ft_frame_id,-23.6200008392,239.36000061,12.0699996948,5.17199993134,0.944000005722,1.43499994278
2020/05/26/02:03:53.036210,41290,1590426233,35869976,robotiq_ft_frame_id,-23.4899997711,239.600006104,12.1599998474,5.17700004578,0.949000000954,1.4240000248
2020/05/26/02:03:53.052325,41291,1590426233,52161484,robotiq_ft_frame_id,-23.1700000763,239.149993896,12.2100000381,5.13500022888,0.962999999523,1.41799998283
2020/05/26/02:03:53.068590,41292,1590426233,68445819,robotiq_ft_frame_id,-22.8799991608,239.179992676,12.2299995422,5.17700004578,0.920000016689,1.41799998283
2020/05/26/02:03:53.080881,41293,1590426233,80678375,robotiq_ft_frame_id,-23.3700008392,239.100006104,12.1000003815,5.19600009918,0.930000007153,1.41900002956
2020/05/26/02:03:53.097165,41294,1590426233,97008238,robotiq_ft_frame_id,-23.2299995422,238.789993286,12.0399999619,5.18800020218,0.902999997139,1.42100000381
2020/05/26/02:03:53.113461,41295,1590426233,113318384,robotiq_ft_frame_id,-23.5900001526,238.580001831,11.720000267,5.23400020599,0.95300000906,1.42599999905
2020/05/26/02:03:53.129896,41296,1590426233,129712074,robotiq_ft_frame_id,-22.7800006866,238.589996338,11.8299999237,5.22599983215,0.926999986172,1.44299995899
2020/05/26/02:03:53.146191,41297,1590426233,146027743,robotiq_ft_frame_id,-23.3400001526,239.38999939,11.8199996948,5.23099994659,0.944000005722,1.42999994755
2020/05/26/02:03:53.162534,41298,1590426233,162368880,robotiq_ft_frame_id,-23.2399997711,239.25,12.2299995422,5.16599988937,0.908999979496,1.4240000248
2020/05/26/02:03:53.178819,41299,1590426233,178675617,robotiq_ft_frame_id,-23.2800006866,239.259994507,12.1599998474,5.21099996567,0.955999970436,1.41600000858
2020/05/26/02:03:53.195281,41300,1590426233,195066814,robotiq_ft_frame_id,-23.4300003052,238.869995117,12.2899999619,5.17199993134,0.930000007153,1.4129999876
2020/05/26/02:03:53.211569,41301,1590426233,211424566,robotiq_ft_frame_id,-23.8999996185,239.100006104,12.1999998093,5.21799993515,0.93900001049,1.43299996853
2020/05/26/02:03:53.227938,41302,1590426233,227754514,robotiq_ft_frame_id,-23.1299991608,238.169998169,12.0500001907,5.19799995422,0.929000020027,1.4279999733
2020/05/26/02:03:53.244235,41303,1590426233,244063227,robotiq_ft_frame_id,-23.0699996948,238.429992676,11.8100004196,5.29300022125,0.98400002718,1.43200004101
2020/05/26/02:03:53.256493,41304,1590426233,256343264,robotiq_ft_frame_id,-23.5200004578,238.75,11.9099998474,5.24599981308,0.930999994278,1.43200004101
2020/05/26/02:03:53.272926,41305,1590426233,272684746,robotiq_ft_frame_id,-23.6700000763,238.669998169,12.0200004578,5.23999977112,0.929000020027,1.4279999733
2020/05/26/02:03:53.289252,41306,1590426233,289016498,robotiq_ft_frame_id,-23.0699996948,238.710006714,11.8800001144,5.25699996948,0.934000015259,1.42299997807
2020/05/26/02:03:53.305431,41307,1590426233,305345674,robotiq_ft_frame_id,-23.2800006866,238.839996338,11.9499998093,5.23799991608,0.961000025272,1.42200005054
2020/05/26/02:03:53.321874,41308,1590426233,321691998,robotiq_ft_frame_id,-23.1900005341,238.940002441,12.0500001907,5.21700000763,0.927999973297,1.42700004578
2020/05/26/02:03:53.338167,41309,1590426233,337998966,robotiq_ft_frame_id,-23.4099998474,238.710006714,11.8100004196,5.23199987411,0.929000020027,1.4240000248
2020/05/26/02:03:53.354575,41310,1590426233,354413878,robotiq_ft_frame_id,-23.6900005341,238.509994507,11.8100004196,5.25400018692,0.953999996185,1.42900002003
2020/05/26/02:03:53.370951,41311,1590426233,370796502,robotiq_ft_frame_id,-23.1700000763,238.279998779,11.6899995804,5.25699996948,0.948000013828,1.43200004101
2020/05/26/02:03:53.387249,41312,1590426233,387135498,robotiq_ft_frame_id,-23.3600006104,238.380004883,11.7600002289,5.23699998856,0.972000002861,1.43299996853
2020/05/26/02:03:53.403645,41313,1590426233,403522511,robotiq_ft_frame_id,-23.1499996185,238.880004883,11.75,5.23099994659,0.921000003815,1.43299996853
2020/05/26/02:03:53.420108,41314,1590426233,419915612,robotiq_ft_frame_id,-23.4099998474,238.910003662,11.6599998474,5.23500013351,0.957000017166,1.41700005531
2020/05/26/02:03:53.432281,41315,1590426233,432134430,robotiq_ft_frame_id,-23.1900005341,239.080001831,11.6400003433,5.21400022507,0.93599998951,1.41700005531
2020/05/26/02:03:53.448703,41316,1590426233,448499245,robotiq_ft_frame_id,-23.3799991608,239.259994507,11.8999996185,5.21799993515,0.925999999046,1.42499995232
2020/05/26/02:03:53.465124,41317,1590426233,464897728,robotiq_ft_frame_id,-22.9799995422,238.710006714,11.8800001144,5.19600009918,0.925000011921,1.41999995708
2020/05/26/02:03:53.481605,41318,1590426233,481379456,robotiq_ft_frame_id,-23.2600002289,239.029998779,11.7899999619,5.27799987793,0.971000015736,1.4240000248
2020/05/26/02:03:53.497932,41319,1590426233,497753414,robotiq_ft_frame_id,-23.5799999237,239.279998779,11.9200000763,5.22399997711,0.916000008583,1.4240000248
2020/05/26/02:03:53.514302,41320,1590426233,514152448,robotiq_ft_frame_id,-23.4300003052,239.61000061,11.9200000763,5.23099994659,0.913999974728,1.42499995232
2020/05/26/02:03:53.530739,41321,1590426233,530554006,robotiq_ft_frame_id,-23.1499996185,238.740005493,11.7700004578,5.22599983215,0.976999998093,1.42100000381
2020/05/26/02:03:53.547101,41322,1590426233,546914085,robotiq_ft_frame_id,-23.2399997711,238.990005493,11.5600004196,5.26000022888,0.963999986649,1.42299997807
2020/05/26/02:03:53.563437,41323,1590426233,563292209,robotiq_ft_frame_id,-23.4799995422,239.020004272,11.8999996185,5.21299982071,0.911000013351,1.42299997807
2020/05/26/02:03:53.579748,41324,1590426233,579599797,robotiq_ft_frame_id,-22.9599990845,238.86000061,11.7600002289,5.20499992371,0.933000028133,1.42200005054
2020/05/26/02:03:53.592003,41325,1590426233,591837344,robotiq_ft_frame_id,-23.2800006866,238.520004272,11.6599998474,5.22700023651,0.971000015736,1.42100000381
2020/05/26/02:03:53.608341,41326,1590426233,608183596,robotiq_ft_frame_id,-23.1499996185,238.880004883,11.7299995422,5.24399995804,0.903999984264,1.42100000381
2020/05/26/02:03:53.624681,41327,1590426233,624492953,robotiq_ft_frame_id,-23.2399997711,238.619995117,11.9099998474,5.19000005722,0.939999997616,1.42299997807
2020/05/26/02:03:53.641019,41328,1590426233,640862487,robotiq_ft_frame_id,-22.9500007629,239.460006714,11.720000267,5.22800016403,0.953999996185,1.41999995708
2020/05/26/02:03:53.657390,41329,1590426233,657185987,robotiq_ft_frame_id,-23.2399997711,238.929992676,12.1000003815,5.1779999733,0.920000016689,1.41799998283
2020/05/26/02:03:53.673887,41330,1590426233,673645801,robotiq_ft_frame_id,-23.4799995422,239.410003662,11.75,5.23999977112,0.908999979496,1.42599999905
2020/05/26/02:03:53.690395,41331,1590426233,690103910,robotiq_ft_frame_id,-22.9599990845,239.100006104,11.6300001144,5.20900011063,0.958000004292,1.42200005054
2020/05/26/02:03:53.706651,41332,1590426233,706497079,robotiq_ft_frame_id,-23.1100006104,239.470001221,11.6000003815,5.22900009155,0.953999996185,1.42100000381
2020/05/26/02:03:53.723115,41333,1590426233,722891040,robotiq_ft_frame_id,-23.3500003815,239.38999939,11.7899999619,5.1970000267,0.912999987602,1.41900002956
2020/05/26/02:03:53.739597,41334,1590426233,739348316,robotiq_ft_frame_id,-23.4099998474,239.38999939,11.6999998093,5.20399999619,0.919000029564,1.41799998283
2020/05/26/02:03:53.751858,41335,1590426233,751670492,robotiq_ft_frame_id,-23.1599998474,239.300003052,11.6800003052,5.18400001526,0.917999982834,1.41700005531
2020/05/26/02:03:53.768129,41336,1590426233,767966569,robotiq_ft_frame_id,-23.4099998474,239.679992676,11.6800003052,5.1890001297,0.913999974728,1.41799998283
2020/05/26/02:03:53.784499,41337,1590426233,784312133,robotiq_ft_frame_id,-23.2600002289,239.440002441,11.6499996185,5.17299985886,0.920000016689,1.41499996185
2020/05/26/02:03:53.800937,41338,1590426233,800721421,robotiq_ft_frame_id,-23.2600002289,239.419998169,11.6700000763,5.1939997673,0.930999994278,1.41600000858
2020/05/26/02:03:53.817364,41339,1590426233,817132797,robotiq_ft_frame_id,-23.2999992371,239.300003052,11.75,5.18300008774,0.921000003815,1.41600000858
2020/05/26/02:03:53.833691,41340,1590426233,833504923,robotiq_ft_frame_id,-23.2999992371,239.490005493,11.7399997711,5.18800020218,0.911000013351,1.41499996185
2020/05/26/02:03:53.850124,41341,1590426233,849955638,robotiq_ft_frame_id,-23.2099990845,239.429992676,11.75,5.18200016022,0.934000015259,1.41700005531
2020/05/26/02:03:53.866575,41342,1590426233,866385142,robotiq_ft_frame_id,-23.1900005341,239.460006714,11.7399997711,5.18800020218,0.931999981403,1.41700005531
2020/05/26/02:03:53.883093,41343,1590426233,882840969,robotiq_ft_frame_id,-23.2900009155,239.449996948,11.75,5.18800020218,0.920000016689,1.41799998283
2020/05/26/02:03:53.899327,41344,1590426233,899161016,robotiq_ft_frame_id,-23.25,239.509994507,11.7600002289,5.1859998703,0.913999974728,1.41700005531
2020/05/26/02:03:53.911557,41345,1590426233,911392451,robotiq_ft_frame_id,-23.2700004578,239.449996948,11.7899999619,5.18800020218,0.929000020027,1.41700005531
2020/05/26/02:03:53.927892,41346,1590426233,927691938,robotiq_ft_frame_id,-23.2900009155,239.380004883,11.7600002289,5.18499994278,0.926999986172,1.41799998283
2020/05/26/02:03:53.944241,41347,1590426233,943995334,robotiq_ft_frame_id,-23.3199996948,239.460006714,11.6800003052,5.19000005722,0.922999978065,1.41600000858
2020/05/26/02:03:53.960488,41348,1590426233,960316032,robotiq_ft_frame_id,-23.2099990845,239.440002441,11.6800003052,5.18200016022,0.922999978065,1.41600000858
2020/05/26/02:03:53.976791,41349,1590426233,976611790,robotiq_ft_frame_id,-23.2299995422,239.369995117,11.6899995804,5.17899990082,0.924000024796,1.41600000858
2020/05/26/02:03:53.993098,41350,1590426233,992902913,robotiq_ft_frame_id,-23.2800006866,239.520004272,11.6899995804,5.18499994278,0.924000024796,1.41600000858
2020/05/26/02:03:54.009562,41351,1590426234,9248207,robotiq_ft_frame_id,-23.1900005341,239.460006714,11.6999998093,5.19099998474,0.924000024796,1.41600000858
2020/05/26/02:03:54.025916,41352,1590426234,25605436,robotiq_ft_frame_id,-23.1900005341,239.429992676,11.720000267,5.18800020218,0.927999973297,1.41700005531
2020/05/26/02:03:54.042142,41353,1590426234,41968025,robotiq_ft_frame_id,-23.25,239.61000061,11.720000267,5.1890001297,0.922999978065,1.41799998283
2020/05/26/02:03:54.058454,41354,1590426234,58303308,robotiq_ft_frame_id,-23.3299999237,239.539993286,11.720000267,5.18699979782,0.922999978065,1.41799998283
2020/05/26/02:03:54.075011,41355,1590426234,74736642,robotiq_ft_frame_id,-23.2199993134,239.509994507,11.8100004196,5.19000005722,0.927999973297,1.41600000858
2020/05/26/02:03:54.087328,41356,1590426234,87049699,robotiq_ft_frame_id,-23.2000007629,239.529998779,11.7600002289,5.1859998703,0.925000011921,1.41799998283
2020/05/26/02:03:54.103623,41357,1590426234,103445414,robotiq_ft_frame_id,-23.3099994659,239.679992676,11.7399997711,5.19000005722,0.925000011921,1.41700005531
2020/05/26/02:03:54.120027,41358,1590426234,119852430,robotiq_ft_frame_id,-23.2999992371,239.550003052,11.7899999619,5.1859998703,0.924000024796,1.41700005531
2020/05/26/02:03:54.136441,41359,1590426234,136209744,robotiq_ft_frame_id,-23.2700004578,239.570007324,11.75,5.18800020218,0.925999999046,1.41799998283
2020/05/26/02:03:54.152819,41360,1590426234,152611751,robotiq_ft_frame_id,-23.2099990845,239.520004272,11.6999998093,5.18499994278,0.925000011921,1.41600000858
2020/05/26/02:03:54.169135,41361,1590426234,168986634,robotiq_ft_frame_id,-23.2700004578,239.419998169,11.720000267,5.18400001526,0.925000011921,1.41700005531
2020/05/26/02:03:54.185571,41362,1590426234,185324715,robotiq_ft_frame_id,-23.2999992371,239.399993896,11.75,5.18300008774,0.925999999046,1.41600000858
2020/05/26/02:03:54.201875,41363,1590426234,201629150,robotiq_ft_frame_id,-23.2000007629,239.520004272,11.75,5.18499994278,0.924000024796,1.41700005531
2020/05/26/02:03:54.218152,41364,1590426234,217929863,robotiq_ft_frame_id,-23.25,239.460006714,11.8000001907,5.18499994278,0.925999999046,1.41700005531
2020/05/26/02:03:54.234433,41365,1590426234,234254352,robotiq_ft_frame_id,-23.2199993134,239.380004883,11.7899999619,5.18300008774,0.926999986172,1.41600000858
2020/05/26/02:03:54.250765,41366,1590426234,250556955,robotiq_ft_frame_id,-23.3400001526,239.539993286,11.7299995422,5.18400001526,0.929000020027,1.41700005531
2020/05/26/02:03:54.262973,41367,1590426234,262801341,robotiq_ft_frame_id,-23.2399997711,239.440002441,11.7700004578,5.1810002327,0.926999986172,1.41700005531
2020/05/26/02:03:54.279281,41368,1590426234,279101951,robotiq_ft_frame_id,-23.1800003052,239.440002441,11.7700004578,5.18499994278,0.925999999046,1.41799998283
2020/05/26/02:03:54.295592,41369,1590426234,295405375,robotiq_ft_frame_id,-23.1900005341,239.429992676,11.8199996948,5.18699979782,0.926999986172,1.41799998283
2020/05/26/02:03:54.311913,41370,1590426234,311718451,robotiq_ft_frame_id,-23.2299995422,239.380004883,11.779999733,5.18400001526,0.927999973297,1.41499996185
2020/05/26/02:03:54.328250,41371,1590426234,328045569,robotiq_ft_frame_id,-23.2299995422,239.399993896,11.7100000381,5.18200016022,0.927999973297,1.41600000858
